Hour,Messages
2007-05-06T15,6
2007-05-06T16,3
2007-05-07T05,6
2007-05-07T06,7
2007-05-07T07,3
2007-05-07T08,6
2007-05-07T09,1
2007-05-07T10,5
2007-05-07T11,3
2007-05-07T12,2
2007-05-07T13,3
2007-05-07T15,3
2007-05-07T16,9
2007-05-08T05,6
2007-05-08T09,5
2007-05-08T11,6
2007-05-08T13,6
2007-05-08T14,3
2007-05-09T10,19
2007-05-09T11,10
2007-05-09T13,6
2007-05-10T06,6
2007-05-10T07,3
2007-05-10T09,6
2007-05-10T10,8
2007-05-10T11,4
2007-05-10T13,12
2007-05-10T14,3
2007-05-10T15,9
2007-05-10T16,3
2007-05-11T06,7
2007-05-11T08,6
2007-05-11T09,6
2007-05-11T11,3
2007-05-11T13,3
2007-05-11T14,3
2007-05-11T15,6
2007-05-12T07,6
2007-05-12T08,5
2007-05-12T09,8
2007-05-12T14,3
2007-05-12T15,6
2007-05-12T16,5
2007-05-13T05,3
2007-05-13T08,3
2007-05-13T09,3
2007-05-13T10,3
2007-05-13T12,6
2007-05-13T13,3
2007-05-13T14,6
2007-05-13T15,6
2007-05-14T05,3
2007-05-14T07,6
2007-05-14T08,3
2007-05-14T09,6
2007-05-14T10,3
2007-05-14T14,2
2007-05-14T15,9
2007-05-15T07,3
2007-05-15T08,3
2007-05-15T09,5
2007-05-15T11,3
2007-05-15T13,8
2007-05-15T14,1
2007-05-15T15,3
2007-05-15T16,12
2007-05-16T05,8
2007-05-16T06,3
2007-05-16T07,3
2007-05-16T08,3
2007-05-16T10,3
2007-05-16T11,6
2007-05-16T12,3
2007-05-16T13,9
2007-05-16T14,3
2007-05-16T16,4
2007-05-17T05,2
2007-05-17T06,12
2007-05-17T10,6
2007-05-17T11,3
2007-05-17T12,40
2007-05-17T13,6
2007-05-17T16,1
2007-05-18T09,2
2007-05-18T16,3
2007-05-19T05,6
2007-05-19T06,3
2007-05-19T07,6
2007-05-19T08,6
2007-05-19T09,3
2007-05-19T10,9
2007-05-19T11,9
2007-05-19T12,3
2007-05-19T13,3
2007-05-19T15,3
2007-05-20T05,3
2007-05-20T06,3
2007-05-20T07,6
2007-05-20T08,9
2007-05-20T10,3
2007-05-20T12,3
2007-05-20T13,4
2007-05-20T14,3
2007-05-20T15,3
2007-05-21T06,6
2007-05-21T08,9
2007-05-21T10,6
2007-05-21T11,6
2007-05-21T14,6
2007-05-21T15,9
2007-05-21T16,3
2007-05-22T05,3
2007-05-22T06,3
2007-05-22T10,3
2007-05-22T11,8
2007-05-22T12,4
2007-05-22T13,7
2007-05-22T15,6
2007-05-23T05,9
2007-05-23T08,3
2007-05-23T09,2
2007-05-23T10,5
2007-05-23T11,7
2007-05-23T12,6
2007-05-23T13,3
2007-05-23T14,6
2007-05-23T15,6
2007-05-23T16,5
2007-05-24T05,5
2007-05-24T06,6
2007-05-24T07,3
2007-05-24T11,3
2007-05-24T13,6
2007-05-24T14,9
2007-05-24T16,3
2007-05-25T05,12
2007-05-25T11,12
2007-05-25T12,6
2007-05-25T14,5
2007-05-26T05,3
2007-05-26T06,3
2007-05-26T07,5
2007-05-26T08,3
2007-05-26T09,6
2007-05-26T11,9
2007-05-26T12,3
2007-05-26T13,3
2007-05-26T14,6
2007-05-26T16,1
2007-05-27T11,6
2007-05-27T13,6
2007-05-27T14,2
2007-05-27T15,1
2007-05-27T16,9
2007-05-28T06,3
2007-05-28T07,6
2007-05-28T08,3
2007-05-28T09,2
2007-05-28T10,4
2007-05-28T11,6
2007-05-28T12,9
2007-05-28T13,3
2007-05-28T14,3
2007-05-28T16,9
2007-05-29T07,3
2007-05-29T08,3
2007-05-29T09,6
2007-05-29T10,2
2007-05-29T11,6
2007-05-29T12,6
2007-05-29T13,5
2007-05-29T14,3
2007-05-29T15,3
2007-05-29T16,3
2007-05-30T07,1
2007-05-30T10,3
2007-05-30T12,4
2007-05-30T13,7
2007-05-30T14,5
2007-05-30T15,3
2007-05-30T16,3
2007-05-31T06,9
2007-05-31T07,3
2007-05-31T08,2
2007-05-31T09,2
2007-05-31T13,4
2007-05-31T14,3
2007-05-31T15,2
2007-06-01T05,3
2007-06-01T06,3
2007-06-01T08,6
2007-06-01T09,9
2007-06-01T10,6
2007-06-01T11,9
2007-06-01T13,3
2007-06-01T14,3
2007-06-02T05,3
2007-06-02T06,3
2007-06-02T07,6
2007-06-02T08,11
2007-06-02T09,10
2007-06-02T10,6
2007-06-02T11,6
2007-06-02T13,3
2007-06-03T08,3
2007-06-03T11,3
2007-06-03T13,24
2007-06-03T14,3
2007-06-03T15,6
2007-06-04T05,8
2007-06-04T06,1
2007-06-04T07,3
2007-06-04T08,5
2007-06-04T09,3
2007-06-04T11,3
2007-06-04T12,6
2007-06-04T13,5
2007-06-04T14,2
2007-06-04T16,1
2007-06-05T08,3
2007-06-05T09,2
2007-06-05T11,3
2007-06-05T12,3
2007-06-05T16,6
2007-06-06T07,3
2007-06-06T08,6
2007-06-06T10,6
2007-06-06T12,3
2007-06-06T13,3
2007-06-06T14,3
2007-06-06T15,3
2007-06-06T16,3
2007-06-07T06,3
2007-06-07T07,6
2007-06-07T08,6
2007-06-07T09,8
2007-06-07T10,3
2007-06-07T12,1
2007-06-07T13,3
2007-06-07T14,3
2007-06-07T15,6
2007-06-07T16,3
2007-06-08T05,3
2007-06-08T06,3
2007-06-08T08,5
2007-06-08T10,6
2007-06-08T11,6
2007-06-08T12,3
2007-06-08T13,1
2007-06-09T06,9
2007-06-09T10,3
2007-06-09T11,2
2007-06-09T12,1
2007-06-09T13,3
2007-06-10T05,3
2007-06-10T06,6
2007-06-10T07,9
2007-06-10T08,3
2007-06-10T09,3
2007-06-10T11,9
2007-06-10T12,6
2007-06-10T13,3
2007-06-10T14,3
2007-06-10T15,6
2007-06-11T07,3
2007-06-11T09,3
2007-06-11T10,3
2007-06-11T11,6
2007-06-11T12,8
2007-06-11T15,3
2007-06-11T16,3
2007-06-12T07,3
2007-06-12T08,6
2007-06-12T10,6
2007-06-12T12,5
2007-06-12T13,4
2007-06-12T14,6
2007-06-12T15,6
2007-06-12T16,3
2007-06-13T05,6
2007-06-13T06,6
2007-06-13T08,3
2007-06-13T09,2
2007-06-13T10,7
2007-06-13T11,3
2007-06-13T12,3
2007-06-13T14,6
2007-06-14T05,4
2007-06-14T06,3
2007-06-14T07,11
2007-06-14T08,3
2007-06-14T15,3
2007-06-14T16,3
2007-06-15T05,3
2007-06-15T06,6
2007-06-15T07,1
2007-06-15T09,3
2007-06-15T10,3
2007-06-15T11,6
2007-06-15T12,3
2007-06-15T14,3
2007-06-16T05,5
2007-06-16T09,3
2007-06-16T11,3
2007-06-16T12,9
2007-06-16T16,4
2007-06-17T08,3
2007-06-17T10,2
2007-06-17T11,6
2007-06-17T12,3
2007-06-17T13,9
2007-06-17T14,3
2007-06-18T09,6
2007-06-18T12,3
2007-06-18T13,2
2007-06-18T14,5
2007-06-18T16,6
2007-06-19T05,3
2007-06-19T06,4
2007-06-19T09,3
2007-06-19T12,5
2007-06-19T14,3
2007-06-19T15,6
2007-06-20T05,3
2007-06-20T06,6
2007-06-20T10,3
2007-06-20T12,1
2007-06-20T13,5
2007-06-20T14,3
2007-06-20T15,4
2007-06-20T16,2
2007-06-21T07,3
2007-06-21T08,4
2007-06-21T11,3
2007-06-21T13,3
2007-06-21T14,6
2007-06-21T16,3
2007-06-22T06,3
2007-06-22T09,3
2007-06-22T10,13
2007-06-22T11,6
2007-06-22T12,2
2007-06-22T13,7
2007-06-22T14,2
2007-06-22T15,9
2007-06-22T16,3
2007-06-23T06,10
2007-06-23T07,4
2007-06-23T08,8
2007-06-23T15,6
2007-06-23T16,4
2007-06-24T05,5
2007-06-24T06,1
2007-06-24T07,6
2007-06-24T08,3
2007-06-24T10,3
2007-06-24T11,3
2007-06-24T12,9
2007-06-24T13,3
2007-06-24T15,3
2007-06-25T07,9
2007-06-25T08,3
2007-06-25T09,6
2007-06-25T10,3
2007-06-25T11,2
2007-06-25T13,3
2007-06-25T14,2
2007-06-25T15,3
2007-06-25T16,3
2007-06-26T08,6
2007-06-26T09,3
2007-06-26T10,3
2007-06-26T11,4
2007-06-26T12,6
2007-06-26T14,3
2007-06-26T15,9
2007-06-27T05,3
2007-06-27T09,6
2007-06-27T10,6
2007-06-27T11,3
2007-06-27T12,3
2007-06-27T13,3
2007-06-27T14,3
2007-06-27T15,3
2007-06-28T05,6
2007-06-28T06,9
2007-06-28T07,5
2007-06-28T10,2
2007-06-28T12,3
2007-06-28T13,3
2007-06-28T15,3
2007-06-29T09,3
2007-06-29T11,6
2007-06-29T12,3
2007-06-29T13,2
2007-06-30T05,2
2007-06-30T06,4
2007-06-30T08,9
2007-06-30T10,6
2007-06-30T11,6
2007-06-30T12,3
2007-06-30T13,3
2007-06-30T14,3
2007-06-30T16,3
2007-07-01T13,3
2007-07-01T14,6
2007-07-01T16,3
2007-07-02T08,6
2007-07-02T09,3
2007-07-02T10,3
2007-07-02T12,3
2007-07-02T13,9
2007-07-02T14,3
2007-07-02T15,6
2007-07-02T16,3
2007-07-03T06,3
2007-07-03T07,3
2007-07-03T09,3
2007-07-03T10,3
2007-07-03T11,6
2007-07-03T12,3
2007-07-03T13,5
2007-07-03T14,4
2007-07-03T15,6
2007-07-04T05,3
2007-07-04T07,2
2007-07-04T08,1
2007-07-04T09,3
2007-07-04T10,5
2007-07-04T11,1
2007-07-04T14,6
2007-07-05T05,8
2007-07-05T07,3
2007-07-05T12,3
2007-07-05T16,2
2007-07-06T05,3
2007-07-06T06,3
2007-07-06T07,6
2007-07-06T08,6
2007-07-06T09,6
2007-07-06T10,3
2007-07-06T12,9
2007-07-06T14,9
2007-07-06T15,3
2007-07-07T05,3
2007-07-07T06,6
2007-07-07T10,3
2007-07-07T11,6
2007-07-07T14,6
2007-07-07T15,9
2007-07-08T06,6
2007-07-08T07,6
2007-07-08T09,5
2007-07-08T10,6
2007-07-08T13,6
2007-07-08T14,6
2007-07-08T15,3
2007-07-08T16,3
2007-07-09T07,3
2007-07-09T08,3
2007-07-09T11,5
2007-07-09T13,6
2007-07-09T14,3
2007-07-09T15,3
2007-07-09T16,3
2007-07-10T06,3
2007-07-10T07,3
2007-07-10T10,2
2007-07-10T11,3
2007-07-10T12,9
2007-07-10T13,3
2007-07-10T14,3
2007-07-10T15,3
2007-07-11T05,3
2007-07-11T06,6
2007-07-11T07,3
2007-07-11T08,3
2007-07-11T09,7
2007-07-11T10,3
2007-07-11T11,3
2007-07-11T12,8
2007-07-11T13,3
2007-07-11T15,6
2007-07-11T16,2
2007-07-12T05,5
2007-07-12T06,3
2007-07-12T07,3
2007-07-12T09,3
2007-07-12T11,3
2007-07-12T14,3
2007-07-12T16,6
2007-07-13T05,3
2007-07-13T06,3
2007-07-13T07,3
2007-07-13T08,3
2007-07-13T10,3
2007-07-13T11,3
2007-07-13T12,1
2007-07-13T13,3
2007-07-13T14,3
2007-07-14T06,3
2007-07-14T07,3
2007-07-14T08,6
2007-07-14T10,12
2007-07-14T16,3
2007-07-15T05,1
2007-07-15T07,3
2007-07-15T09,3
2007-07-15T10,9
2007-07-15T14,3
2007-07-15T15,6
2007-07-15T16,2
2007-07-16T07,3
2007-07-16T09,6
2007-07-16T11,4
2007-07-16T12,8
2007-07-16T13,3
2007-07-16T14,3
2007-07-16T16,6
2007-07-17T05,3
2007-07-17T07,5
2007-07-17T08,3
2007-07-17T10,9
2007-07-17T11,4
2007-07-17T12,3
2007-07-17T13,15
2007-07-17T16,1
2007-07-18T05,3
2007-07-18T06,6
2007-07-18T07,3
2007-07-18T08,6
2007-07-18T09,3
2007-07-18T11,3
2007-07-18T12,6
2007-07-18T13,2
2007-07-18T15,6
2007-07-18T16,6
2007-07-19T05,3
2007-07-19T08,3
2007-07-19T09,3
2007-07-19T11,3
2007-07-19T12,9
2007-07-19T13,3
2007-07-20T06,1
2007-07-20T07,6
2007-07-20T08,5
2007-07-20T09,3
2007-07-20T10,6
2007-07-20T13,3
2007-07-20T14,9
2007-07-20T15,6
2007-07-20T16,3
2007-07-21T05,3
2007-07-21T07,9
2007-07-21T08,3
2007-07-21T09,3
2007-07-21T11,9
2007-07-21T12,3
2007-07-21T16,8
2007-07-22T07,3
2007-07-22T08,3
2007-07-22T09,9
2007-07-22T10,3
2007-07-22T11,9
2007-07-22T12,3
2007-07-22T14,4
2007-07-22T15,3
2007-07-23T07,3
2007-07-23T09,3
2007-07-23T10,3
2007-07-23T12,6
2007-07-23T13,6
2007-07-23T14,5
2007-07-23T15,3
2007-07-23T16,6
2007-07-24T07,3
2007-07-24T09,11
2007-07-24T10,1
2007-07-24T11,24
2007-07-24T14,3
2007-07-24T16,9
2007-07-25T07,3
2007-07-25T08,1
2007-07-25T09,14
2007-07-25T12,3
2007-07-25T16,3
2007-07-26T10,6
2007-07-26T12,6
2007-07-26T13,3
2007-07-26T14,9
2007-07-27T05,3
2007-07-27T07,3
2007-07-27T10,6
2007-07-27T12,3
2007-07-27T13,3
2007-07-27T15,3
2007-07-27T16,6
2007-07-28T05,9
2007-07-28T06,6
2007-07-28T07,3
2007-07-28T08,3
2007-07-28T09,6
2007-07-28T10,3
2007-07-28T11,3
2007-07-28T12,24
2007-07-28T14,3
2007-07-28T16,6
2007-07-29T06,3
2007-07-29T07,3
2007-07-29T08,6
2007-07-29T09,5
2007-07-29T10,5
2007-07-29T12,7
2007-07-29T15,3
2007-07-29T16,3
2007-07-30T05,2
2007-07-30T06,6
2007-07-30T09,6
2007-07-30T10,1
2007-07-30T11,18
2007-07-30T12,3
2007-07-30T13,3
2007-07-30T16,5
2007-07-31T05,2
2007-07-31T06,12
2007-07-31T07,3
2007-07-31T08,6
2007-07-31T16,1
2007-08-01T06,3
2007-08-01T08,3
2007-08-01T09,9
2007-08-01T10,8
2007-08-01T11,2
2007-08-01T12,7
2007-08-01T13,6
2007-08-01T14,6
2007-08-01T16,3
2007-08-02T05,8
2007-08-02T06,4
2007-08-02T07,8
2007-08-02T08,6
2007-08-02T09,4
2007-08-02T10,3
2007-08-02T11,6
2007-08-02T12,5
2007-08-02T13,3
2007-08-02T14,30
2007-08-02T15,3
2007-08-02T16,5
2007-08-03T05,6
2007-08-03T08,6
2007-08-03T09,3
2007-08-03T11,3
2007-08-03T12,3
2007-08-03T13,3
2007-08-04T05,2
2007-08-04T06,1
2007-08-04T07,7
2007-08-04T10,3
2007-08-04T11,3
2007-08-04T12,6
2007-08-04T13,3
2007-08-04T14,3
2007-08-04T15,3
2007-08-04T16,3
2007-08-05T05,2
2007-08-05T06,1
2007-08-05T09,6
2007-08-05T11,3
2007-08-05T13,3
2007-08-06T05,3
2007-08-06T06,3
2007-08-06T07,3
2007-08-06T08,3
2007-08-06T09,1
2007-08-06T10,5
2007-08-06T11,3
2007-08-06T15,9
2007-08-06T16,3
2007-08-07T09,3
2007-08-07T10,3
2007-08-07T11,6
2007-08-07T14,6
2007-08-07T16,6
2007-08-08T05,5
2007-08-08T07,3
2007-08-08T09,3
2007-08-08T12,3
2007-08-08T13,3
2007-08-09T05,3
2007-08-09T06,6
2007-08-09T07,3
2007-08-09T08,3
2007-08-09T11,3
2007-08-09T12,6
2007-08-09T13,6
2007-08-09T15,3
2007-08-09T16,3
2007-08-10T05,10
2007-08-10T06,6
2007-08-10T07,4
2007-08-10T08,3
2007-08-10T09,6
2007-08-10T11,6
2007-08-10T16,4
2007-08-11T06,3
2007-08-11T11,6
2007-08-11T12,3
2007-08-11T13,6
2007-08-11T14,6
2007-08-12T05,3
2007-08-12T06,3
2007-08-12T07,3
2007-08-12T10,3
2007-08-12T14,3
2007-08-12T15,3
2007-08-13T05,3
2007-08-13T06,6
2007-08-13T07,3
2007-08-13T08,3
2007-08-13T09,3
2007-08-13T10,3
2007-08-13T11,3
2007-08-13T13,5
2007-08-13T15,1
2007-08-13T16,2
2007-08-14T05,3
2007-08-14T07,2
2007-08-14T08,3
2007-08-14T09,3
2007-08-14T10,6
2007-08-14T11,3
2007-08-14T14,3
2007-08-14T15,3
2007-08-14T16,3
2007-08-15T05,2
2007-08-15T08,19
2007-08-15T11,6
2007-08-15T12,3
2007-08-15T13,3
2007-08-15T15,3
2007-08-15T16,9
2007-08-16T05,7
2007-08-16T06,3
2007-08-16T07,3
2007-08-16T09,27
2007-08-16T11,3
2007-08-16T12,3
2007-08-16T15,3
2007-08-16T16,2
2007-08-17T05,3
2007-08-17T08,3
2007-08-17T09,3
2007-08-17T11,3
2007-08-17T12,8
2007-08-17T14,3
2007-08-18T05,4
2007-08-18T08,3
2007-08-18T09,30
2007-08-18T16,2
2007-08-19T06,2
2007-08-19T08,3
2007-08-19T13,3
2007-08-19T14,3
2007-08-19T15,1
2007-08-20T05,6
2007-08-20T06,3
2007-08-20T08,3
2007-08-20T09,6
2007-08-20T10,4
2007-08-20T12,6
2007-08-20T15,6
2007-08-20T16,2
2007-08-21T05,8
2007-08-21T07,3
2007-08-21T08,3
2007-08-21T09,6
2007-08-21T11,1
2007-08-21T12,3
2007-08-21T13,3
2007-08-21T14,1
2007-08-21T16,8
2007-08-22T05,3
2007-08-22T06,7
2007-08-22T08,3
2007-08-22T11,6
2007-08-22T12,3
2007-08-22T13,5
2007-08-22T14,6
2007-08-22T15,3
2007-08-22T16,3
2007-08-23T05,3
2007-08-23T07,3
2007-08-23T09,3
2007-08-23T10,3
2007-08-23T12,3
2007-08-23T13,3
2007-08-23T14,3
2007-08-23T16,3
2007-08-24T05,2
2007-08-24T07,3
2007-08-24T08,3
2007-08-24T09,3
2007-08-24T10,3
2007-08-24T11,6
2007-08-24T12,3
2007-08-24T13,3
2007-08-24T14,3
2007-08-24T16,1
2007-08-25T10,8
2007-08-25T11,4
2007-08-25T12,1
2007-08-25T15,2
2007-08-26T05,4
2007-08-26T08,6
2007-08-26T09,6
2007-08-26T10,3
2007-08-26T12,3
2007-08-26T13,5
2007-08-26T14,6
2007-08-26T15,3
2007-08-27T06,6
2007-08-27T09,3
2007-08-27T12,6
2007-08-27T15,7
2007-08-27T16,2
2007-08-28T07,6
2007-08-28T08,6
2007-08-28T09,3
2007-08-28T12,3
2007-08-28T14,5
2007-08-28T15,3
2007-08-29T05,2
2007-08-29T06,1
2007-08-29T08,7
2007-08-29T09,6
2007-08-29T10,3
2007-08-29T11,3
2007-08-29T15,6
2007-08-29T16,3
2007-08-30T07,3
2007-08-30T09,3
2007-08-30T10,6
2007-08-30T11,4
2007-08-30T12,11
2007-08-30T13,8
2007-08-30T14,1
2007-08-31T05,3
2007-08-31T09,6
2007-08-31T11,6
2007-08-31T13,6
2007-08-31T15,36
2007-08-31T16,9
2007-09-01T06,6
2007-09-01T10,3
2007-09-01T13,9
2007-09-02T06,3
2007-09-02T07,3
2007-09-02T08,5
2007-09-02T10,9
2007-09-02T12,7
2007-09-02T13,2
2007-09-02T14,6
2007-09-02T15,3
2007-09-02T16,3
2007-09-03T05,3
2007-09-03T06,3
2007-09-03T07,3
2007-09-03T10,3
2007-09-03T11,3
2007-09-03T14,3
2007-09-04T05,3
2007-09-04T08,3
2007-09-04T10,3
2007-09-04T11,3
2007-09-04T12,3
2007-09-04T15,8
2007-09-04T16,1
2007-09-05T05,6
2007-09-05T06,2
2007-09-05T07,9
2007-09-05T08,6
2007-09-05T09,4
2007-09-05T10,3
2007-09-05T11,5
2007-09-05T12,3
2007-09-05T13,3
2007-09-05T15,3
2007-09-05T16,3
2007-09-06T06,3
2007-09-06T08,6
2007-09-06T09,6
2007-09-06T11,9
2007-09-06T13,3
2007-09-07T06,3
2007-09-07T09,3
2007-09-07T10,3
2007-09-07T11,3
2007-09-07T14,29
2007-09-08T06,6
2007-09-08T07,7
2007-09-08T08,3
2007-09-08T09,3
2007-09-08T10,3
2007-09-08T11,9
2007-09-08T12,9
2007-09-08T13,6
2007-09-08T16,3
2007-09-09T05,3
2007-09-09T06,3
2007-09-09T09,3
2007-09-09T10,3
2007-09-09T12,6
2007-09-09T13,6
2007-09-09T16,1
2007-09-10T05,3
2007-09-10T06,3
2007-09-10T09,6
2007-09-10T10,3
2007-09-10T11,1
2007-09-10T12,3
2007-09-10T13,3
2007-09-10T15,6
2007-09-10T16,3
2007-09-11T05,3
2007-09-11T06,8
2007-09-11T09,3
2007-09-11T12,3
2007-09-11T13,3
2007-09-11T14,3
2007-09-11T15,2
2007-09-11T16,7
2007-09-12T06,3
2007-09-12T07,3
2007-09-12T08,6
2007-09-12T11,2
2007-09-12T12,3
2007-09-12T14,3
2007-09-12T15,3
2007-09-12T16,6
2007-09-13T05,2
2007-09-13T06,3
2007-09-13T07,10
2007-09-13T08,8
2007-09-13T09,6
2007-09-13T11,3
2007-09-13T12,3
2007-09-13T13,3
2007-09-13T14,3
2007-09-13T15,3
2007-09-13T16,6
2007-09-14T07,3
2007-09-14T08,3
2007-09-14T10,6
2007-09-15T05,3
2007-09-15T06,3
2007-09-15T07,3
2007-09-15T11,6
2007-09-15T12,3
2007-09-15T13,3
2007-09-15T15,3
2007-09-15T16,7
2007-09-16T07,3
2007-09-16T08,5
2007-09-16T12,6
2007-09-16T13,4
2007-09-16T14,6
2007-09-17T05,3
2007-09-17T06,6
2007-09-17T07,3
2007-09-17T10,6
2007-09-17T11,8
2007-09-17T12,3
2007-09-17T13,6
2007-09-17T14,9
2007-09-17T15,5
2007-09-17T16,3
2007-09-18T05,3
2007-09-18T08,3
2007-09-18T09,5
2007-09-18T10,4
2007-09-18T12,2
2007-09-18T15,3
2007-09-19T07,6
2007-09-19T08,2
2007-09-19T09,6
2007-09-19T12,3
2007-09-19T13,3
2007-09-19T15,1
2007-09-20T07,9
2007-09-20T10,3
2007-09-20T11,9
2007-09-20T12,3
2007-09-20T13,9
2007-09-20T15,6
2007-09-21T08,6
2007-09-21T10,4
2007-09-21T13,3
2007-09-21T15,8
2007-09-21T16,3
2007-09-22T05,6
2007-09-22T10,6
2007-09-22T13,3
2007-09-22T14,3
2007-09-22T16,3
2007-09-23T05,2
2007-09-23T07,3
2007-09-23T08,6
2007-09-23T09,6
2007-09-23T11,6
2007-09-23T12,8
2007-09-23T13,3
2007-09-23T14,3
2007-09-23T15,3
2007-09-24T07,2
2007-09-24T08,3
2007-09-24T09,4
2007-09-24T11,6
2007-09-24T12,3
2007-09-24T13,3
2007-09-24T14,6
2007-09-24T15,6
2007-09-24T16,3
2007-09-25T06,8
2007-09-25T07,4
2007-09-25T08,3
2007-09-25T11,3
2007-09-25T13,6
2007-09-25T14,6
2007-09-25T15,3
2007-09-25T16,3
2007-09-26T06,3
2007-09-26T07,3
2007-09-26T08,3
2007-09-26T11,3
2007-09-26T13,6
2007-09-26T15,3
2007-09-26T16,3
2007-09-27T05,4
2007-09-27T07,7
2007-09-27T08,2
2007-09-27T09,3
2007-09-27T10,8
2007-09-27T11,7
2007-09-27T12,4
2007-09-27T13,5
2007-09-27T14,3
2007-09-28T05,6
2007-09-28T09,5
2007-09-28T11,3
2007-09-28T12,3
2007-09-28T13,3
2007-09-28T14,6
2007-09-28T15,2
2007-09-28T16,6
2007-09-29T06,3
2007-09-29T08,3
2007-09-29T09,3
2007-09-29T11,2
2007-09-29T12,1
2007-09-29T14,6
2007-09-29T15,3
2007-09-29T16,3
2007-09-30T05,3
2007-09-30T06,9
2007-09-30T07,6
2007-09-30T08,3
2007-09-30T09,1
2007-09-30T10,4
2007-09-30T11,4
2007-09-30T12,11
2007-09-30T13,3
2007-09-30T14,5
2007-10-01T07,3
2007-10-01T08,3
2007-10-01T09,2
2007-10-01T10,3
2007-10-01T12,2
2007-10-01T14,3
2007-10-01T16,3
2007-10-02T05,3
2007-10-02T07,3
2007-10-02T09,3
2007-10-02T12,6
2007-10-02T13,5
2007-10-02T15,6
2007-10-03T05,3
2007-10-03T06,3
2007-10-03T08,6
2007-10-03T09,3
2007-10-03T10,3
2007-10-03T11,3
2007-10-03T12,3
2007-10-03T15,6
2007-10-04T05,3
2007-10-04T07,3
2007-10-04T09,6
2007-10-04T11,12
2007-10-04T12,8
2007-10-04T13,6
2007-10-04T15,3
2007-10-04T16,8
2007-10-05T06,3
2007-10-05T08,9
2007-10-05T09,3
2007-10-05T14,3
2007-10-05T15,9
2007-10-05T16,6
2007-10-06T06,3
2007-10-06T07,3
2007-10-06T08,3
2007-10-06T09,5
2007-10-06T10,4
2007-10-06T12,3
2007-10-06T15,3
2007-10-07T05,9
2007-10-07T08,4
2007-10-07T09,2
2007-10-07T11,6
2007-10-07T12,1
2007-10-07T14,3
2007-10-08T06,3
2007-10-08T07,3
2007-10-08T10,1
2007-10-08T12,3
2007-10-08T13,6
2007-10-08T16,3
2007-10-09T05,3
2007-10-09T06,6
2007-10-09T07,10
2007-10-09T08,28
2007-10-09T09,7
2007-10-09T10,5
2007-10-09T11,7
2007-10-09T12,3
2007-10-09T13,3
2007-10-10T06,3
2007-10-10T08,3
2007-10-10T09,3
2007-10-10T10,3
2007-10-10T11,3
2007-10-10T13,3
2007-10-10T14,3
2007-10-10T15,3
2007-10-10T16,3
2007-10-11T06,3
2007-10-11T07,5
2007-10-11T08,1
2007-10-11T10,3
2007-10-12T05,3
2007-10-12T09,6
2007-10-12T10,6
2007-10-12T12,2
2007-10-12T13,4
2007-10-12T14,3
2007-10-12T16,6
2007-10-13T05,6
2007-10-13T07,1
2007-10-13T08,5
2007-10-13T09,6
2007-10-13T10,6
2007-10-13T11,8
2007-10-13T12,4
2007-10-13T13,3
2007-10-13T14,3
2007-10-13T15,6
2007-10-14T05,2
2007-10-14T06,6
2007-10-14T07,3
2007-10-14T08,9
2007-10-14T09,3
2007-10-14T11,3
2007-10-14T13,3
2007-10-14T14,2
2007-10-14T16,4
2007-10-15T05,3
2007-10-15T07,3
2007-10-15T08,2
2007-10-15T14,3
2007-10-15T15,1
2007-10-16T06,9
2007-10-16T07,3
2007-10-16T08,3
2007-10-16T10,3
2007-10-16T11,3
2007-10-16T12,9
2007-10-16T13,3
2007-10-17T20,3
2007-10-18T00,3
2007-10-18T01,3
2007-10-18T02,6
2007-10-18T04,3
2007-10-18T05,3
2007-10-18T06,3
2007-10-18T07,3
2007-10-18T08,6
2007-10-18T12,6
2007-10-18T13,3
2007-10-18T14,3
2007-10-18T16,6
2007-10-18T17,3
2007-10-18T18,6
2007-10-18T19,10
2007-10-18T20,9
2007-10-18T21,6
2007-10-18T22,4
2007-10-18T23,12
2007-10-19T00,10
2007-10-19T01,6
2007-10-19T02,9
2007-10-19T04,9
2007-10-19T05,3
2007-10-19T06,7
2007-10-19T07,8
2007-10-19T08,3
2007-10-19T09,16
2007-10-19T10,10
2007-10-19T11,3
2007-10-19T14,3
2007-10-19T16,3
2007-10-19T17,3
2007-10-19T19,3
2007-10-19T20,9
2007-10-19T21,9
2007-10-19T23,3
2007-10-20T01,8
2007-10-20T02,6
2007-10-20T03,5
2007-10-20T05,8
2007-10-20T06,1
2007-10-20T07,10
2007-10-20T08,6
2007-10-20T13,3
2007-10-20T14,3
2007-10-20T16,3
2007-10-20T20,8
2007-10-20T22,4
2007-10-20T23,4
2007-10-21T02,3
2007-10-21T03,3
2007-10-21T04,6
2007-10-21T05,8
2007-10-21T06,6
2007-10-21T07,7
2007-10-21T08,3
2007-10-21T10,5
2007-10-21T12,3
2007-10-21T13,3
2007-10-21T15,3
2007-10-21T17,6
2007-10-21T18,3
2007-10-21T19,6
2007-10-21T20,3
2007-10-21T22,9
2007-10-22T01,6
2007-10-22T03,3
2007-10-22T04,6
2007-10-22T05,7
2007-10-22T06,5
2007-10-22T07,3
2007-10-22T08,3
2007-10-22T10,3
2007-10-22T11,3
2007-10-22T13,3
2007-10-22T15,3
2007-10-22T16,3
2007-10-22T19,3
2007-10-22T20,7
2007-10-22T21,3
2007-10-22T22,3
2007-10-23T00,5
2007-10-23T01,8
